"id","created_at","updated_at","terminal_id","grade_id","day","opening_stock","volume_in","volume_out","closing_stock","receipts","shipments","rack_liftings","transfers_in","transfers_out","exchange_in","exchange_out","regrade_in","regrade_out","gain_loss"
182,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-01-05",1103,0,0,1103,0,0,0,0,0,0,0,0,0,0
183,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-01-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-01-05",23479,17773,8468,32784,17773,0,8448,0,0,0,0,0,0,-20
185,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-01-05",5942,2,403,5541,0,0,403,0,0,0,0,0,0,2
186,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-01-05",6219,8550,3968,10801,8538,0,3968,0,0,0,0,0,0,12
187,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-01-05",311795,56639,25616,342818,56639,0,25570,0,0,0,0,0,0,-46
188,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-01-05",40115,7001,1684,45432,7001,0,1558,0,0,0,0,0,0,-126
189,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-01-05",59811,3339,3582,59569,3183,0,3582,0,0,0,0,0,0,156
190,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-01-05",142726,11515,16901,137340,11345,0,16901,0,0,0,0,0,0,170
191,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-01-05",12456,6,223,12241,0,0,223,0,0,0,0,0,0,6
192,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-01-05",37369,5018,2071,40316,5018,0,1974,0,0,0,0,0,0,-97
193,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-01-05",275,0,72,202,0,0,72,0,0,0,0,0,0,0
194,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-01-05",504,0,24,480,0,0,24,0,0,0,0,0,0,0
195,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-01-05",793,0,494,299,0,0,494,0,0,0,0,0,0,0
196,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-01-05",2955,0,36,2919,0,0,36,0,0,0,0,0,0,0
197,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-01-05",1502,0,667,835,0,0,667,0,0,0,0,0,0,0
198,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-01-05",-2963,0,403,-3366,0,0,403,0,0,0,0,0,0,0
199,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-01-05",81801,0,16972,64828,0,0,16969,0,0,0,0,0,0,-3
200,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-01-05",30962,0,4834,26128,0,0,4834,0,0,0,0,0,0,0
201,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-01-05",92324,14942,10373,96893,14942,0,10373,0,0,0,0,0,0,0
202,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-01-05",127508,78272,77610,128170,78272,77573,0,0,0,0,0,0,0,-37
203,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-01-05",0,12500,12500,0,12500,12500,0,0,0,0,0,0,0,0
204,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-01-05",146198,0,21416,124782,0,21308,0,0,0,0,0,0,0,-108
205,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-01-05",476,0,0,476,0,0,0,0,0,0,0,0,0,0
206,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-01-05",811,0,319,492,0,0,319,0,0,0,0,0,0,0
207,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-01-05",375,0,0,375,0,0,0,0,0,0,0,0,0,0
208,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-01-05",67257,100777,24073,143961,100646,10202,13871,0,0,0,0,0,0,131
209,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-01-05",14528,8,712,13824,0,0,712,0,0,0,0,0,0,8
210,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-01-05",173678,0,84605,89073,0,80059,4451,0,0,0,0,0,0,-95
212,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-01-06",264,0,0,264,0,0,0,0,0,0,0,0,0,0
213,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-01-06",354,0,0,354,0,0,0,0,0,0,0,0,0,0
214,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-01-06",93190,0,0,93190,0,0,0,0,0,0,0,0,0,0
215,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-01-06",21008,0,0,21007,0,0,0,0,0,0,0,0,0,0
216,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-01-06",28978,15483,7,44454,15483,0,0,0,0,0,0,0,0,-7
217,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-01-06",22,0,0,22,0,0,0,0,0,0,0,0,0,0
218,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-01-06",1164,0,0,1164,0,0,0,0,0,0,0,0,0,0
219,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-01-06",32091,0,1232,30858,0,0,1230,0,0,0,0,0,0,-2
220,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-01-06",21317,32487,10748,43056,32320,0,10748,0,0,0,0,0,0,167
221,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-01-06",-941,0,0,-941,0,0,0,0,0,0,0,0,0,0
222,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-01-06",29469,16,3541,25944,0,0,3541,0,0,0,0,0,0,16
223,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-01-06",154988,0,15,154972,0,0,0,0,0,0,0,0,0,-15
225,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-01-06",1103,0,0,1103,0,0,0,0,0,0,0,0,0,0
226,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-01-06",32784,5,10010,22779,0,0,10010,0,0,0,0,0,0,5
227,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-01-06",5541,6,339,5208,0,0,339,0,0,0,0,0,0,6
228,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-01-06",10801,9443,3098,17146,9437,0,3098,0,0,0,0,0,0,6
229,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-01-06",342818,75747,95291,323274,75462,71168,24123,0,0,0,0,0,0,285
230,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-01-06",45432,143,1353,44222,0,0,1353,0,0,0,0,0,0,143
231,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-01-06",137340,0,16684,120656,0,0,16616,0,0,0,0,0,0,-68
232,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-01-06",12240,0,436,11804,0,0,433,0,0,0,0,0,0,-3
233,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-01-06",59569,2990,3898,58661,2795,0,3898,0,0,0,0,0,0,195
234,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-01-06",40316,5106,1546,43876,5106,0,1259,0,0,0,0,0,0,-287
235,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-01-06",202,0,24,178,0,0,24,0,0,0,0,0,0,0
236,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-01-06",480,0,291,189,0,0,291,0,0,0,0,0,0,0
237,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-01-06",299,0,54,245,0,0,54,0,0,0,0,0,0,0
238,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-01-06",835,0,746,89,0,0,746,0,0,0,0,0,0,0
239,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-01-06",2919,0,0,2919,0,0,0,0,0,0,0,0,0,0
240,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-01-06",-3366,0,2226,-5592,0,0,2226,0,0,0,0,0,0,0
241,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-01-06",96893,6857,11134,92617,6812,0,11134,0,0,0,0,0,0,45
242,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-01-06",64828,13150,18265,59713,12984,0,18265,0,0,0,0,0,0,166
243,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-01-06",26128,15,5408,20736,0,0,5408,0,0,0,0,0,0,15
244,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-01-06",128170,80218,73659,134729,80053,73659,0,0,0,0,0,0,0,165
245,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-01-06",124782,0,36381,88401,0,36350,0,0,0,0,0,0,0,-31
247,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-01-06",476,0,43,432,0,0,43,0,0,0,0,0,0,0
248,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-01-06",492,0,414,78,0,0,414,0,0,0,0,0,0,0
249,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-01-06",375,0,0,375,0,0,0,0,0,0,0,0,0,0
250,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-01-06",13824,9,594,13239,0,0,594,0,0,0,0,0,0,9
251,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-01-06",143961,84554,62346,166169,84554,53220,8979,0,0,0,0,0,0,-147
252,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-01-06",89073,0,3198,85875,0,0,3158,0,0,0,0,0,0,-40
253,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-01-07",264,0,0,264,0,0,0,0,0,0,0,0,0,0
255,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-01-07",354,0,0,354,0,0,0,0,0,0,0,0,0,0
256,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-01-07",93190,0,165,93025,0,0,165,0,0,0,0,0,0,0
257,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-01-07",21008,0,0,21007,0,0,0,0,0,0,0,0,0,0
258,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-01-07",44453,0,0,44454,0,0,0,0,0,0,0,0,0,0
259,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-01-07",22,0,0,22,0,0,0,0,0,0,0,0,0,0
260,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-01-07",1164,0,336,828,0,0,336,0,0,0,0,0,0,0
261,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-01-07",30858,0,1656,29201,0,0,1639,0,0,0,0,0,0,-17
262,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-01-07",-941,0,84,-1025,0,0,84,0,0,0,0,0,0,0
263,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-01-07",43056,25766,12317,56505,25674,0,12317,0,0,0,0,0,0,92
264,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-01-07",25944,4382,3247,27079,4382,0,3247,0,0,0,0,0,0,0
265,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-01-07",154973,0,14,154958,0,0,0,0,0,0,0,0,0,-14
266,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-01-07",1103,0,0,1103,0,0,0,0,0,0,0,0,0,0
268,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-01-07",22779,24292,10572,36499,24231,0,10572,0,0,0,0,0,0,61
269,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-01-07",5208,5007,377,9838,4999,0,377,0,0,0,0,0,0,8
270,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-01-07",17146,2,4958,12190,0,0,4958,0,0,0,0,0,0,2
271,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-01-07",44222,0,1370,42852,0,0,1283,0,0,0,0,0,0,-87
272,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-01-07",323274,47956,75831,295399,47837,49243,26588,0,0,0,0,0,0,119
273,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-01-07",120656,14340,17701,117295,14340,0,17660,0,0,0,0,0,0,-41
274,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-01-07",58661,253,5497,53417,198,0,5497,0,0,0,0,0,0,55
275,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-01-07",11804,0,862,10943,0,0,862,0,0,0,0,0,0,0
276,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-01-07",43876,0,2000,41876,0,0,1971,0,0,0,0,0,0,-29
277,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-01-07",178,0,0,178,0,0,0,0,0,0,0,0,0,0
278,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-01-07",189,0,0,189,0,0,0,0,0,0,0,0,0,0
279,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-01-07",245,0,251,-5,0,0,251,0,0,0,0,0,0,0
280,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-01-07",2919,0,0,2919,0,0,0,0,0,0,0,0,0,0
281,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-01-07",89,0,380,-290,0,0,380,0,0,0,0,0,0,0
282,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-01-07",-5592,0,2431,-8023,0,0,2431,0,0,0,0,0,0,0
283,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-01-07",20736,5,4866,15875,0,0,4866,0,0,0,0,0,0,5
284,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-01-07",59713,25,20331,39407,0,0,20331,0,0,0,0,0,0,25
285,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-01-07",92617,20,12114,80523,0,0,12114,0,0,0,0,0,0,20
286,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-01-07",134729,1526,61146,75109,1507,61146,0,0,0,0,0,0,0,19
287,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-01-07",88401,80033,37929,130505,80033,37879,0,0,0,0,0,0,0,-50
289,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-01-07",433,0,41,390,0,0,41,0,0,0,0,0,0,0
290,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-01-07",79,0,508,-429,0,0,508,0,0,0,0,0,0,0
291,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-01-07",375,0,858,-482,0,0,858,0,0,0,0,0,0,0
292,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-01-07",166169,43038,82389,126818,42737,69579,12810,0,0,0,0,0,0,301
293,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-01-07",13239,15,565,12689,0,0,565,0,0,0,0,0,0,15
294,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-01-07",85875,68971,4123,150723,68971,0,3875,0,0,0,0,0,0,-248
295,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-01-08",264,0,0,264,0,0,0,0,0,0,0,0,0,0
297,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-01-08",354,0,0,354,0,0,0,0,0,0,0,0,0,0
298,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-01-08",93025,0,0,93025,0,0,0,0,0,0,0,0,0,0
299,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-01-08",21008,0,0,21007,0,0,0,0,0,0,0,0,0,0
300,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-01-08",44453,0,0,44454,0,0,0,0,0,0,0,0,0,0
301,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-01-08",22,0,0,22,0,0,0,0,0,0,0,0,0,0
302,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-01-08",828,0,207,621,0,0,207,0,0,0,0,0,0,0
303,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-01-08",-1025,0,50,-1075,0,0,50,0,0,0,0,0,0,0
304,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-01-08",29201,14,1661,27554,0,0,1661,0,0,0,0,0,0,14
305,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-01-08",56505,47,12810,43742,0,0,12810,0,0,0,0,0,0,47
306,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-01-08",27079,388,2463,30264,5621,0,2463,0,0,0,0,0,0,27
307,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-01-08",154959,14,0,154972,0,0,0,0,0,0,0,0,0,14
308,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-01-08",1103,0,0,1103,0,0,0,0,0,0,0,0,0,0
310,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-01-08",36499,1973,10911,27561,1952,0,10911,0,0,0,0,0,0,21
311,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-01-08",9838,9,414,9433,0,0,414,0,0,0,0,0,0,9
312,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-01-08",12190,7,2463,9734,0,0,2463,0,0,0,0,0,0,7
313,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-01-08",42852,3,1740,41115,0,0,1740,0,0,0,0,0,0,3
314,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-01-08",295399,236,23935,271700,0,0,23935,0,0,0,0,0,0,236
315,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-01-08",117325,25883,14456,128752,25883,0,14432,0,0,0,0,0,0,-24
316,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-01-08",53417,4188,5275,52330,4188,0,5136,0,0,0,0,0,0,-139
317,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-01-08",10943,0,740,10202,0,0,739,0,0,0,0,0,0,-1
318,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-01-08",41876,5041,1899,45018,0,0,1899,0,0,0,0,0,0,5041
319,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-01-08",178,0,0,178,0,0,0,0,0,0,0,0,0,0
320,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-01-08",-5,0,0,-5,0,0,0,0,0,0,0,0,0,0
321,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-01-08",189,0,0,189,0,0,0,0,0,0,0,0,0,0
322,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-01-08",2919,0,52,2867,0,0,52,0,0,0,0,0,0,0
323,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-01-08",-290,0,412,-702,0,0,412,0,0,0,0,0,0,0
324,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-01-08",-8023,0,1828,-9851,0,0,1828,0,0,0,0,0,0,0
325,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-01-08",15875,13428,5011,24292,13428,0,5010,0,0,0,0,0,0,-1
326,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-01-08",39407,25223,17602,47028,25100,0,17602,0,0,0,0,0,0,123
327,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-01-08",80523,11,9888,70646,0,0,9888,0,0,0,0,0,0,11
328,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-01-08",75109,63104,6484,131729,62972,6484,0,0,0,0,0,0,0,132
329,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-01-08",130505,8873,56071,83307,8873,56042,0,0,0,0,0,0,0,-29
331,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-01-08",-429,0,997,-1426,0,0,997,0,0,0,0,0,0,0
332,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-01-08",391,0,78,312,0,0,78,0,0,0,0,0,0,0
333,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-01-08",-482,0,721,-1204,0,0,721,0,0,0,0,0,0,0
334,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-01-08",126818,63479,93434,96863,63479,80623,12487,0,0,0,0,0,0,-324
335,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-01-08",12689,0,692,11997,0,0,638,0,0,0,0,0,0,-54
336,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-01-08",150723,54492,19156,186059,54127,15399,3757,0,0,0,0,0,0,365
337,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-01-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-01-09",264,0,241,23,0,0,241,0,0,0,0,0,0,0
339,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-01-09",354,0,24,330,0,0,24,0,0,0,0,0,0,0
340,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-01-09",93025,0,0,93025,0,0,0,0,0,0,0,0,0,0
341,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-01-09",21008,0,0,21007,0,0,0,0,0,0,0,0,0,0
342,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-01-09",44453,0,0,44454,0,0,0,0,0,0,0,0,0,0
343,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-01-09",22,0,53,-30,0,0,53,0,0,0,0,0,0,0
344,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-01-09",621,0,521,100,0,0,521,0,0,0,0,0,0,0
345,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-01-09",-1075,0,0,-1075,0,0,0,0,0,0,0,0,0,0
346,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-01-09",43742,119,10912,32949,0,0,10912,0,0,0,0,0,0,119
347,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-01-09",27554,4,978,26581,0,0,978,0,0,0,0,0,0,4
348,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-01-09",30264,10,3165,27110,0,0,3165,0,0,0,0,0,0,10
349,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-01-09",154973,27,0,154999,0,0,0,0,0,0,0,0,0,27
350,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-01-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-01-09",27561,10095,6754,30902,10010,0,6754,0,0,0,0,0,0,85
352,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-01-09",1103,0,0,1103,0,0,0,0,0,0,0,0,0,0
353,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-01-09",9433,7,328,9112,0,0,328,0,0,0,0,0,0,7
354,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-01-09",9734,9073,1905,16902,9057,0,1905,0,0,0,0,0,0,16
355,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-01-09",41115,134,1382,39867,0,0,1382,0,0,0,0,0,0,134
356,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-01-09",271700,37216,22949,285967,37216,0,22917,0,0,0,0,0,0,-32
357,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-01-09",128752,9959,8756,129955,9768,0,8756,0,0,0,0,0,0,191
358,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-01-09",52330,3853,4622,51561,3831,0,4622,0,0,0,0,0,0,22
359,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-01-09",10202,0,767,9435,0,0,766,0,0,0,0,0,0,-1
360,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-01-09",45018,48,567,44499,0,0,567,0,0,0,0,0,0,48
361,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-01-09",178,0,0,178,0,0,0,0,0,0,0,0,0,0
362,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-01-09",189,0,273,-83,0,0,273,0,0,0,0,0,0,0
363,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-01-09",2867,0,55,2812,0,0,55,0,0,0,0,0,0,0
