id,name,city,contact_email,contact_fax,contact_name,contact_phone,contact_role,latitude,longitude,operational,rack_capacity,state,storage_capacity,street,operator_id,owner_id,terminaling_capacity,truck_bays,type,zip,pipeline_access,rail_access,truck_access,marine_access,irs_motor_fuel_terminal_id
181,Blawnox,Pittsburgh,,,,,,40.498,-79.8548,TRUE,,PA,, ,5,5,,,terminal,15238,,,,,0
182,Bloomfield,Blanco,,,,,,36.69664,-107.971145,TRUE,,NM,,# 50 County Road 4990,48,48,,,terminal,87412,,,,,T-85-NM-4257
183,Bloomington,Bloomington,,,,,,34.057955,-117.369372,TRUE,,CA,,2395 S Riverside Avenue,17,17,,,terminal,92316,,,,,T-33-CA-4753
184,Bloomington,Bloomington,,,,,,34.062854,-117.370834,TRUE,,CA,,2307 S. Riverside Ave.,18,18,,,terminal,92316,,,,,T-33-CA-4758
185,Bloomington,Bloomington,,,,,,34.063905,-117.37703,TRUE,,CA,,19700 Slover Ave. PL25000,25,25,,,terminal,92316,,,,,T-33-CA-4794
186,Blue Island,Blue Island,,,,,,41.65472,-87.714162,TRUE,,IL,,3600 W 131st Street,66,66,,,terminal,60406,,,,,T-36-IL-3300
187,Blue Island,Blue Island,robert.latz@nustarenergy.com,7083711550,Robert Latz,7083885801,Terminal Contact,41.65816,-87.700204,TRUE,,IL,722000,3210 West 131st Street,6,6,,1,terminal,60406,,,,,T-36-IL-3310
188,Boise,Boise,,,,,,43.607751,-116.25404,TRUE,,ID,,321 North Curtis Road,40,40,,,terminal,83706,,,,,T-82-ID-4150
189,Boise,Boise,,,,,,43.606655,-116.248875,TRUE,,ID,,201 N. Phillipi,17,17,,,terminal,83706,,,,,T-82-ID-4151
190,Boise,Boise,,,,,,43.605304,-116.24834,TRUE,,ID,,70 North Philipi Road,430,430,,,terminal,83706,,,,,T-82-ID-4152
191,Boise Asphalt,Boise,,,,,,43.5635,-116.1834,TRUE,,ID,, ,77,77,,,terminal,83716,,,,,0
192,Boligee,Boligee,,,,,,32.737366,-87.967724,TRUE,,AL,,2081 County Rd 89,438,438,,,terminal,35443,,,,,T-76-AL-0001
193,Boligee,Gainesville,,,,,,32.7837,-88.0485,TRUE,,AL,, ,288,288,,,terminal,35464,,,,,0
194,Bono,Bono,,,,,,35.893468,-90.793624,TRUE,,AR,,15211 US 63 North,45,45,,,terminal,72416,,,,,T-71-AR-2462
195,Bordentown,Bordentown,,,,,,40.055735,-74.774195,TRUE,,NJ,,1715 Burlington-Jacksonville,271,271,,,terminal,8505,,,,,T-22-NJ-1504
196,Borger,Borger,,,,,,35.676658,-101.386586,TRUE,,TX,,Spur 119 N.,7,7,,,terminal,79007,,,,,T-75-TX-2657
197,Borger,Borger,,,,,,35.706837,-101.398793,TRUE,,TX,,Spur 119E - Philtex Plant,353,353,,,terminal,79007,,,,,T-75-TX-2691
198,Bossier City,Bossier City,,,,,,32.552391,-93.672722,TRUE,,LA,,4731 Viking Drive,450,450,,,terminal,71111,,,,,T-72-LA-2394
199,Bostco,La Porte,,,,,,29.727,-95.0539,TRUE,,TX,, ,260,260,,,terminal,77571,,,,,0
200,Boston,Boston,,,,,,42.325416,-71.059131,TRUE,,MA,,Boston Logan Intl Airport,68,68,,,terminal,2125,,,,,T-04-MA-1171
201,Bozeman P66,Bozeman,,,,,,45.699692,-111.043236,TRUE,,MT,113000,318 West Griffin Drive,7,475,,2,terminal,59715,,,,,T-81-MT-4001
202,Bozeman XOM,Bozeman,,,,,,45.699877,-111.038675,TRUE,,MT,,220 West Griffin Drive,16,16,,,terminal,59715,,,,,T-81-MT-4008
203,Baton Rouge BP Lubes,Port Allen,,,,,,30.4412,-91.2212,TRUE,,LA,, ,144,144,,,terminal,70767,,,,,0
204,Bradford,Bradford,,,,,,41.966914,-78.628365,TRUE,,PA,,77 North Kendall Ave.,233,233,,,terminal,16701,,,,,T-23-PA-1764
205,Bradshaw,Sacramento,,,,9163631666,,38.5722,-121.3364,TRUE,,CA,446200,2901 Bradshaw Road,4,134,,3,terminal,95827,in,,,,T-68-CA-4613
206,Braintree,Braintree,,,,,,42.233253,-70.974456,TRUE,,MA,,385 Quincy Ave,9,9,,,terminal,2184,,,,,T-04-MA-1155
207,Braithwaite,Braithwaite,,,,,,29.87451,-89.954305,TRUE,,LA,,2444 English Turn Road,125,125,,,terminal,70040,,,,,T-72-LA-2399
208,Breaux Bridge,Breaux Bridge,,,,,,30.2618,-91.9457,TRUE,,LA,, ,22,22,,,terminal,70517,,,,,0
209,Brecksville,Richfield,,,,,,41.277953,-81.625843,TRUE,,OH,,10439 Brecksville Road,3,3,,,terminal,44286,,,,,T-34-OH-3151
210,Bremen,Bremen,,,,,,33.71506,-85.142389,TRUE,,GA,,870 Alabama Avenue,58,58,,,terminal,30110,,,,,T-58-GA-2517
211,Brewerton,Central Square,,,,,,43.242667,-76.144842,TRUE,,NY,, ,1,1,,,terminal,13036,,,,,0
212,Bridgeport,Bridgeport,,,,,,41.172016,-73.159131,TRUE,,CT,,250 Eagles Nest Rd.,46,46,,,terminal,6607,,,,,T-06-CT-1256
213,Bridgeport,Bridgeport,,,,,,41.162573,-73.216557,TRUE,,CT,,One Eagles Nest Rd,20,20,,,terminal,6605,,,,,T-06-CT-1267
214,Bridgeport,Bridgeport,,,,,,41.166906,-73.202126,TRUE,,CT,,154 Admiral St.,101,101,,,terminal,6605,,,,,T-06-CT-1279
215,Brisbane,Brisbane,,,,4154678107,,37.695594,-122.39988,TRUE,,CA,618000,950 Tunnel Avenue,4,134,,4,terminal,94005,in,,,,T-94-CA-4700
216,Broad Brook,Broad Brook,,,,,,41.942547,-72.525229,TRUE,,CT,,152 Broad Brook Rd,468,468,,,terminal,6016,,,,,T-06-CT-1281
217,Bromley,Ft Mitchell,,,,,,39.0804,-84.5659,TRUE,,KY,, ,171,171,,,terminal,41017,,,,,0
218,Bronx,Bronx,,,,,,40.805182,-73.902428,TRUE,,NY,,1040 East 149th Street,1,1,,,terminal,10454,,,,,T-13-NY-1353
219,Bronx,Bronx,,,,,,40.839089,-73.840931,TRUE,,NY,,1400 Ferris Place,175,175,,,terminal,10461,,,,,T-13-NY-1357
220,Brooklyn KMI,Brooklyn,,,Vicent Tong,,Terminal Manager,40.728272,-73.938239,TRUE,,NY,161000,125 Apollo Street,4,470,,,terminal,11222,,,,,T-11-NY-1301
221,Brooklyn,Brooklyn,,,,,,40.733719,-73.942528,TRUE,,NY,,498 Kingsland Avenue,428,428,,,terminal,11222,,,,,T-11-NY-1302
222,Brooklyn,Brooklyn,,,,,,40.737441,-73.951971,TRUE,,NY,,25 Paidge Ave.,21,21,,,terminal,11222,,,,,T-11-NY-1304
223,Brooklyn,Brooklyn,,,,,,40.668921,-74.00254,TRUE,,NY,,722 Court Street,1,1,,,terminal,11231,,,,,T-11-NY-1308
224,Broomall,Broomall,,,,,,39.992515,-75.370747,TRUE,,PA,,Lincoln Hwy & Malin Road,5,5,,,terminal,19008,,,,,T-23-PA-1722
225,Brownsville CGO,Brownsville,,,,,,25.953647,-97.385786,TRUE,,TX,,11001 R.L. Ostos Rd.,9,9,,,terminal,78521,,,,,T-74-TX-2709
226,Brownsville TMP,Brownsville,,,,9568313531,,25.959021,-97.387943,TRUE,,TX,906000,10150 TX-48,8,8,,20,terminal,78521,,,,,T-74-TX-2717/T-74-TX-2754/T-74-TX-2755
227,Brownsville,Brownsville,,,,,,25.943923,-97.317944,TRUE,,TX,,14301 R L Ostos Road,359,359,,,terminal,78521,,,,,T-74-TX-2761
228,Brownsville,Brownsville,,,,,,25.963264,-97.550453,TRUE,,TX,,11700 Old Hwy 88,449,449,,,terminal,78520,,,,,T-76-TX-2841
229,Bryan,Bryan,,,,,,30.65271,-96.375866,TRUE,,TX,,1714 Finfeather Road,19,19,,,terminal,77801,,,,,T-74-TX-2713
230,Bucksport,Bucksport,,,,,,44.600448,-68.773241,TRUE,,ME,,Drawer CC River Road,190,190,,,terminal,4416,,,,,T-01-ME-1012
231,Buda,Buda,,,,,,30.038238,-97.674325,TRUE,,TX,,1165 East Lone Star Drive,397,397,,,terminal,78610,,,,,T-74-TX-2758
232,Buffalo,Buffalo,,,,,,42.865668,-78.830913,TRUE,,NY,,625 Elk St.,1,1,,,terminal,14210,,,,,T-16-NY-1458
233,Burley,Burley,,,,,,42.516394,-113.705502,TRUE,,ID,,421 East Highway 81,17,17,,,terminal,83318,,,,,T-82-ID-4155
234,Burley,Burley,,,,,,42.516396,-113.705535,TRUE,,ID,,425 East Hwy 81 PO Box 233,40,40,,,terminal,83318,,,,,T-82-ID-4157
235,Burlington,Burlington,,,,,,44.4558,-73.2219,TRUE,,VT,, ,20,20,,,terminal,5401,,,,,0
236,Bushton,Geneseo,,,,,,38.5218,-98.3538,TRUE,,KS,, ,84,84,,,terminal,67444,,,,,0
237,Caddo Mills,Caddo Mills,,,,,,33.031473,-96.191233,TRUE,,TX,,2738 County Rd 2168,291,291,,,terminal,75135,,,,,T-75-TX-2659
238,Cameron 7,Cameron,,,,,,29.7692,-93.341,TRUE,,LA,, ,13,13,,,terminal,70631,,,,,0
239,Cameron 8,Cameron,,,,,,29.7708,-93.4632,TRUE,,LA,, ,13,13,,,terminal,70631,,,,,0
240,Cameron East,Cameron,,,,,,29.8042,-93.3443,TRUE,,LA,, ,13,13,,,terminal,70631,,,,,0
241,Cameron West,Cameron,,,,,,29.7947,-93.3482,TRUE,,LA,, ,13,13,,,terminal,70631,,,,,0
242,Canton MRO 1,Canton,,,,,,40.772237,-81.418478,TRUE,,OH,,2419 Gambrinus Ave,3,3,,,terminal,44706,,,,,T-34-OH-3140
243,Canton BPL,Canton,,,,,,40.7895,-81.3558,TRUE,,OH,,807 Hartford Southeast,1,1,,,terminal,44707,,,,,T-34-OH-3143
244,Canton MRO 2,Canton,,,,,,40.759808,-81.350034,TRUE,,OH,,2408 Gamfrinus Rd SW,3,3,,,terminal,44707,,,,,T-34-OH-3177
245,Canton,Canton,,,,,,40.12504,-91.62516,TRUE,,MO,,Fourth & Grant,312,312,,,terminal,63435,,,,,T-43-MO-3703
246,Cantril,Cantril,,,,,,40.6458,-92.0912,TRUE,,IA,, ,24,24,,,terminal,52542,,,,,0
247,Cape Canaveral TMP,Cape Canaveral,,,,3217833393,,28.404586,-80.603152,TRUE,,FL,724000,8952 North Atlantic Avenue,8,8,,4,terminal,32920,,,,,T-59-FL-2138
248,Cape Canaveral,Cape Canaveral,,,,,,28.4187,-80.6199,TRUE,,FL,,555 Hwy 401,250,250,,,terminal,32920,,,,,T-59-FL-2680
249,Cape Girardeau TMP,Cape Girardeau,,,,5733356688,,37.285798,-89.528045,TRUE,,MO,140000,1400 South Giboney,8,8,,2,terminal,63703,,,,,T-43-MO-3704
250,Cape Girardeau,Scott City,,,,,,37.2202,-89.5144,TRUE,,MO,, ,23,23,,,terminal,63780,,,,,0
251,Cargo Newburgh,New Windsor,,,,,,41.473506,-74.012907,TRUE,,NY,,1096 River Rd.,20,20,,,terminal,12553,,,,,T-14-NY-1411
252,Carrington,Carrington,,,,,,47.4571,-98.9253,TRUE,,ND,, ,4,4,,,terminal,58421,,,,,0
253,Carrollton,Carrollton,,,,,,39.405818,-93.425127,TRUE,,MO,,"RR4, Box 48",40,40,,,terminal,64633,,,,,T-43-MO-3728
254,Carson,Long Beach,,,,,,33.802691,-118.231339,TRUE,,CA,4692601,2000 East Sepulveda Blvd.,4,4,,,terminal,90810,both,none,both,both,T-33-CA-4751
255,Carson,Harbor City,,,,,,33.786594,-118.298662,TRUE,,CA,,2149 E. Sepulreda Blvd.,17,17,,,terminal,90710,,,,,T-33-CA-4769
256,Carson Sopus Rack,Long Beach,,,,,,33.8395,-118.2367,TRUE,,CA,, ,18,18,,,terminal,90810,,,,,0
257,Carson,Long Beach,,,,,,33.8055,-118.226,TRUE,,CA,, ,327,327,,,terminal,90810,,,,,0
258,Carteret KMI 1,Carteret,,7325415856,Jeff Essig,7325415161,Terminal Manager,40.588932,-74.226498,TRUE,,NJ,7833080,760 Roosevelt Avenue,4,470,,,terminal,7008,,,,,T-22-NJ-1506
259,Carteret KMI 2,Carteret,,7325415856,Jeff Essig,7325415161,Terminal Manager,40.588995,-74.211864,TRUE,,NJ,7833080,78 Lafayette Street,4,470,,,terminal,7008,,,,,T-22-NJ-1507
260,Carteret SPR,0,,,,,,40.5895,-71.2147,TRUE,,0,, ,64,64,,,terminal,0,,,,,0
261,Carthage,Jasper,,(417) 394-3140,,(417) 394-2700,,37.3136,-94.3043,TRUE,,MO,100000,18195 Country Road 138 ,2,477,,,terminal,64755,in,,out,,T-43-MO-3707
262,Casper,Casper,,,,,,42.863809,-106.40611,TRUE,,WY,,5700 E Hwy 20-26,360,360,,,terminal,82604,,,,,T-83-WY-4052
263,Casper,Casper,,,,,,42.863809,-106.40611,TRUE,,WY,,5700 East Highway 20-26,40,40,,,terminal,82604,,,,,T-83-WY-4058
264,Casper,Casper,,,,,,42.854914,-106.249593,TRUE,,WY,281000,5090 East Lathrop Road,7,475,,2,terminal,82609,,,,,T-83-WY-4061
265,Casper,Gillette,,,,,,44.0206,-105.4643,TRUE,,WY,, ,151,151,,,terminal,82718,,,,,0
266,Catlettsburg,Catlettsburg,,,,,,38.335026,-82.588147,TRUE,,KY,,Old St Rt 23,3,3,,,terminal,41129,,,,,T-61-KY-3262
267,Catlettsburg,Catlettsburg,,,,,,38.383082,-82.602263,TRUE,,KY,,8023 Crider Dr.,283,283,,,terminal,41129,,,,,T-62-KY-3285
268,Catoosa Ac,Inola,,,,,,36.172,-95.6213,TRUE,,OK,, ,29,29,,,terminal,74036,,,,,0
269,Catoosa Asphalt,Catoosa,ivan.tramel@nustarenergy.com,,Ivan Tramel,9182665926,Terminal Contact,36.2435,-95.7372,TRUE,,OK,0,5575 East Channel Road,6,6,,4,terminal,74015,none,both,both,in,0
270,Catoosa Em Plant,Catoosa,,,,,,36.2414,-95.7439,TRUE,,OK,, ,11,11,,,terminal,74015,,,,,0
271,Catoosa Port 33,Catoosa,,,,,,36.2414,-95.7362,TRUE,,OK,, ,29,29,,,terminal,74015,,,,,0
272,Cedar City,Cedar City,,,,,,37.75937,-113.247694,TRUE,,UT,,4410 N Wecco Rd,119,119,,,terminal,84721,,,,,T-87-UT-4207
273,Cedar Rapids,North Liberty,,,,,,41.784398,-91.634462,TRUE,,IA,,2092 Hwy. 965 NE,1,1,,,terminal,52317,,,,,T-42-IA-3468
274,Center,Center,,,,,,31.800193,-94.184987,TRUE,,TX,,377 State Highway 87 South,5,5,,,terminal,75935,,,,,T-75-TX-2678
275,Chalmette,Chalmette,,,,,,29.949442,-89.960338,TRUE,,LA,,1700 Paris Rd Gate 50,325,325,,,terminal,70043,,,,,T-72-LA-2360
276,Champaign,Champaign,,,,,,40.11153,-88.314844,TRUE,,IL,,511 S. Staley Road,3,3,,,terminal,61822,,,,,T-37-IL-3358
277,Channelview,Channelview,,,,,,29.767682,-95.102866,TRUE,,TX,,1015 Lakeside,295,295,,,terminal,77530,,,,,T-76-TX-2826
278,Channelview,Channelview,,,,,,29.7897,-95.086,TRUE,,TX,,17310 Market St,192,192,,,terminal,77530,,,,,0
279,Channelview,Channelview,,,,,,29.7758,-95.1144,TRUE,,TX,, ,400,400,,,terminal,77530,,,,,0
280,Charleston,Charleston,,,,,,38.3508,-81.645037,TRUE,,WV,,Standard St & MacCorkle Ave,3,3,,,terminal,25314,,,,,T-55-WV-3181
281,Charleston,North Charleston,,,,,,32.889186,-79.972696,TRUE,,SC,,5150 Virginia Ave.,1,1,,,terminal,29405,,,,,T-57-SC-2064
282,Charleston,North Charleston,,,,,,32.8273,-79.9463,TRUE,,SC,, ,12,12,,,terminal,29405,,,,,0
283,Charleston,North Charleston,,,,,,32.8816,-79.9739,TRUE,,SC,, ,435,435,,,terminal,29405,,,,,0
284,Charlotte,Charlotte,,,,,,35.27996,-80.934805,TRUE,,NC,,7600 Mount Holly Road,9,9,,,terminal,28214,,,,,T-56-NC-2001
285,Charlotte,Charlotte,,,,,,35.206798,-80.601694,TRUE,,NC,,8035 Mt. Holly Rd.,3,3,,,terminal,28227,,,,,T-56-NC-2002
286,Charlotte,Charlotte,,,,,,35.172326,-80.872262,TRUE,,NC,,7720 Mr. Holly Road,120,120,,,terminal,28209,,,,,T-56-NC-2003
287,Charlotte,Charlotte,,,,,,35.279515,-80.938394,TRUE,,NC,,6851 Freedom Dr.,10,10,,,terminal,28214,,,,,T-56-NC-2005
288,Charlotte,Charlotte,,,,,,35.282464,-80.937677,TRUE,,NC,,410 Tom Sadler Rd.,10,10,,,terminal,28214,,,,,T-56-NC-2007
289,Charlotte,Charlotte,,,,,,35.278909,-80.9351,TRUE,,NC,,7401 Old Mount Holly Road,3,3,,,terminal,28214,,,,,T-56-NC-2008
290,Charlotte,Charlotte,,,,7043998378,,35.278081,-80.934063,TRUE,,NC,121000,7615 Old Mount Holly Road,8,8,,5,terminal,28214,,,,,T-56-NC-2023
291,Charlotte,Charlotte,,,,,,35.228492,-80.947814,TRUE,,NC,,6502 Old Dowd Rd.,15,15,,,terminal,28208,,,,,T-56-NC-2032
292,Charlotte,Charlotte,,,,,,35.2795,-80.9352,TRUE,,NC,, ,81,81,,,terminal,28214,,,,,0
293,Charlotte KMI 1,Charlotte,,,,,,35.284003,-80.938544,TRUE,,NC,,502 Tom Sadler Road,4,469,,,terminal,28214,in,,,,T-56-NC-2004
294,Charlotte MPL 1,Charlotte,,7043992926,,7043998457,,35.280368,-80.924055,TRUE,,NC,,7145 Old Mount Holly Road,2,2,,,terminal,28130,,,,,T-56-NC-2006
295,Charlotte KMI 2,Charlotte,,,,,,35.278829,-80.938448,TRUE,,NC,,6801 Freedom Drive,4,469,,,terminal,28214,in,,,,T-56-NC-2000
296,Charlotte MPL 2,Charlotte,,7043997990,,7043996331,,35.2809,-80.9399,TRUE,,NC,,7924 Mt. Holly Rd.,2,2,,,terminal,28214,,,,,T-56-NC-2024
297,Charlotte KMI 3,Charlotte,,,,,,35.281621,-80.921086,TRUE,,NC,,7325 Old Mount Holly Road,4,469,,,terminal,28214,in,,,,T-56-NC-2026
298,Chattahoochee,Atlanta,,,,,,33.804043,-84.485535,TRUE,,GA,,3132 Parrott Avenue N W,4,470,,,terminal,30318,,,,,T-58-GA-2511
299,Chattanooga CGO,Chattanooga,,,,,,35.067792,-85.193769,TRUE,,TN,,4233 Jersey Pike,9,9,,,terminal,37416,,,,,T-62-TN-2202
300,Chattanooga KMI,Chattanooga,,,,,,35.072244,-85.195822,TRUE,,TN,222000,4716 Bonny Oaks Drive,4,469,,,terminal,37416,in,,,,T-62-TN-2201
301,Chattanooga,Chattanooga,,,,,,35.06543,-85.204626,TRUE,,TN,,4211 Cromwell Rd.,323,323,,,terminal,37421,,,,,T-62-TN-2207
302,Chattanooga,Chattanooga,,,,,,35.0668,-85.3302,TRUE,,TN,, ,185,185,,,terminal,37405,,,,,0
303,Chattanooga MPL 1,Chattanooga,,4238925304,,4238925313,,35.068991,-85.193343,TRUE,,TN,,4235 Jersey Pike,2,2,,,terminal,37416,,,,,T-62-TN-2200
304,Chattanooga MPL 2,Chattanooga,,4238949216,,4238925717,,35.070439,-85.190097,TRUE,,TN,,4326 Jersey Pike,2,2,,,terminal,37416,,,,,T-62-TN-2208
305,Cheboygan,Cheboygan,,,,,,45.647929,-84.469445,TRUE,,MI,,311 Coast Guard Drive,19,19,,,terminal,49721,,,,,T-38-MI-3001
306,Chelsea,Chelsea,,,,,,42.386865,-71.043619,TRUE,,MA,,11 Broadway,20,20,,,terminal,2150,,,,,T-04-MA-1152
307,Chelsea,Chelsea,,,,,,42.396976,-71.020759,TRUE,,MA,,281 Eastern Ave.,44,44,,,terminal,2150,,,,,T-04-MA-1153
308,Chelsea,Aston,,,,,,39.8493,-75.426,TRUE,,PA,, ,133,133,,,terminal,19014,,,,,0
309,Cheraw,Cheraw,,,,,,34.722,-80.0121,TRUE,,SC,, ,53,53,,,terminal,29520,,,,,0
310,Chesapeake CGO,Chesapeake,,,,,,36.786596,-76.296543,TRUE,,VA,,110 Freeman Street,9,9,,,terminal,23324,,,,,T-54-VA-1652
311,Chesapeake BPL,Chesapeake,,,,,,36.783694,-76.299559,TRUE,,VA,,4030 Buell Street,1,1,,,terminal,23324,,,,,T-54-VA-1650
312,Chesapeake,Chesapeake,,,,,,36.804783,-76.285424,TRUE,,VA,,428 Barnes Road,27,27,,,terminal,23324,,,,,T-54-VA-1651
313,Chesapeake KMI 1,Chesapeake,,7575436798,Bob Wolfe,7575432031,Terminal Manager,36.793153,-76.287332,TRUE,,VA,1400000,502 Hill Street,4,474,,,terminal,23324,,both,both,both,T-54-VA-1653
314,Chesapeake KMI 2,Chesapeake,,,,,,36.785431,-76.298037,TRUE,,VA,354000,4115 Buell Street,4,469,,,terminal,23324,in,,,,T-54-VA-1654
315,Chesapeake IMTT,Chesapeake,,,,,,36.710949,-76.339913,TRUE,,VA,,2801 S. Military Hwy.,35,35,,,terminal,23323,,,,,T-54-VA-1667
316,Chesapeake,Chesapeake,,,,,,36.821035,-76.281896,TRUE,,VA,,801 Butt Street,21,21,,,terminal,23324,,,,,T-54-VA-1673
317,Chesapeake,Chesapeake,,,,,,36.710949,-76.339913,TRUE,,VA,,2901 South Military Highway,179,179,,,terminal,23323,,,,,T-54-VA-1700
318,Chesapeake,Chesapeake,,,,,,36.7731,-76.3147,TRUE,,VA,, ,352,352,,,terminal,23323,,,,,0
319,Cheyenne,Cheyenne,,,,3076344202,,41.107199,-104.833211,TRUE,,WY,,1112 Parsley Boulevard,2,2,,,terminal,82007,,,,,T-83-WY-4053
320,Cheyenne,Cheyenne,,,,,,41.125248,-104.797244,TRUE,,WY,,300 Morrie Ave,30,30,,,terminal,82007,,,,,T-83-WY-4055
321,Cheyenne,Cheyenne,,,,,,41.1403,-104.8202,TRUE,,WY,, ,75,75,,,terminal,82001,,,,,0
322,Chicago,Berwyn,,,,,,41.805829,-87.797888,TRUE,,IL,,4801 South Harlem,59,59,,,terminal,60402,,,,,T-36-IL-3312
323,Chicago MPL,Franklin Park,,8474555120,,8474551446,,41.93921,-87.890961,TRUE,,IL,,10601 Franklin Avenue,2,2,,,terminal,60131,,,,,T-36-IL-3320
324,Chicago,Chicago,,,,,,41.757564,-87.594225,TRUE,,IL,,Chicago O'Hare Int'l Airport,15,15,,,terminal,60619,,,,,T-36-IL-3325
325,Chicago,Cicero,,,,,,41.8186,-87.744,TRUE,,IL,, ,76,76,,,terminal,60804,,,,,0
326,Chickasaw,Mobile,,,,,,30.7707,-88.0604,TRUE,,AL,, ,21,21,,,terminal,36611,,,,,0
327,Chickasaw,Mobile,,,,,,30.768,-88.0597,TRUE,,AL,, ,27,27,,,terminal,36611,,,,,0
328,Chico,Chico,,,,5303426140,,39.707906,-121.812468,TRUE,,CA,557405,2570 Hegan Lane,4,134,,4,terminal,95927,in,,,,T-68-CA-4600
329,Chippewa Falls,Chippewa Falls,,,,,,44.90077,-91.413006,TRUE,,WI,,2331 N Prairie View Rd,51,51,,,terminal,54729,,,,,T-39-WI-3064
330,Chippewa Falls,Chippewa Falls,,,,,,44.895514,-91.415933,TRUE,,WI,,3689 N. Prairieview Road,19,19,,,terminal,54729,,,,,T-39-WI-3082
331,Choctaw,Plaquemine,,,,,,30.3247,-91.2682,TRUE,,LA,, ,290,290,,,terminal,70764,,,,,0
332,Cicero,Chicago,,,,,,41.8233,-87.7403,TRUE,,IL,,3907 S Cicero Ave,16,16,,,terminal,60804,,,,,0
333,Cincinnati,Cincinnati,,,,,,39.075489,-84.607395,TRUE,,OH,,4015 River Road,3,3,,,terminal,45204,,,,,T-31-OH-3100
334,Cincinnati,Cincinnati,,,,,,39.089903,-84.643762,TRUE,,OH,,5150 River Road,1,1,,,terminal,45233,,,,,T-31-OH-3128
335,Cincinnati North,Cincinnati,,,Aricka Peters,,Terminal Manager,39.169476,-84.482409,TRUE,,OH,141421,930 Tennessee Avenue,4,470,,,terminal,45229,,,,,T-31-OH-3104
336,Clay Center,Clay Center,,,,,,39.496,-97.1277,TRUE,,KS,, ,24,24,,,terminal,67432,,,,,0
337,Clayton,Clayton,,,,,,39.600923,-86.520134,TRUE,,IN,,491 S. County Road 800 E.,196,196,,,terminal,46118,,,,,T-35-IN-3243
338,Clear Lake,Clear Lake,,,,,,43.1387,-93.3508,TRUE,,IA,, ,39,39,,,terminal,50428,,,,,0
339,Clemens,Borger,,,,,,35.6851,-101.3752,TRUE,,TX,, ,351,351,,,terminal,79007,,,,,0
340,Cleveland,Cleveland,,,,,,41.399598,-81.841803,TRUE,,OH,,5912 Cargo Rd.,15,15,,,terminal,44135,,,,,T-31-OH-3109
341,Cleveland,Cleveland,,,,,,41.464592,-81.666886,TRUE,,OH,,3200 Independence Road,5,5,,,terminal,44105,,,,,T-34-OH-3160
342,Cleveland,Cleveland,,,,,,41.427912,-81.817199,TRUE,,OH,,5241 Secondary Road,52,52,,,terminal,44135,,,,,T-34-OH-3175
343,Cleveland - Asphalt,Cleveland,,,,,,41.488823,-81.678656,TRUE,,OH,, ,3,3,,,terminal,44115,,,,,0
344,Cleveland ARC,Cleveland,,,,,,41.486122,-81.681984,TRUE,,OH,,250 Mahoning Ave,21,21,,,terminal,44113,,,,,T-34-OH-3150
345,Cleveland BPL,Cleveland,,,,,,41.487958,-81.684345,TRUE,,OH,,2201 West Third Street,1,1,,,terminal,44113,,,,,T-34-OH-3157
346,Clinton,Moon,,,,,,40.497116,-80.237884,TRUE,,PA,,550 Tower Rd,15,15,,,terminal,15108,,,,,T-23-PA-1766
347,Coffeyville,Coffeyville,,,,,,37.039295,-95.605421,TRUE,,KS,,400 N. Linden Street,393,393,,,terminal,67337,,,,,T-48-KS-3651
348,Cold Bay,Anchorage,,,,,,61.1399,-149.8326,TRUE,,AK,, ,142,142,,,terminal,99507,,,,,0
349,College Point,College Point,,,,,,40.778503,-73.848698,TRUE,,NY,,119-02 23rd Ave.,280,280,,,terminal,11356,,,,,T-11-NY-1333
350,Collins,Collins,,,,,,31.608157,-89.534273,TRUE,,MS,,Old Highway 49 South,12,12,,,terminal,39428,,,,,T-64-MS-2401
351,Collins,Collins,,,,,,31.623899,-89.537754,TRUE,,MS,253000,31 Kola Road,4,469,,,terminal,39428,in,,,,T-64-MS-2402
352,Collins,Collins,,,,,,31.652811,-89.578002,TRUE,,MS,,49 So. & Kola Rd.,10,10,,,terminal,39428,,,,,T-64-MS-2404
353,Collins,Collins,,,,6017656878,,31.642455,-89.557311,TRUE,,MS,200000,1610 South First Avenue,8,8,,4,terminal,39428,,,,,T-64-MS-2405
354,Collins,Collins,,,,,,31.6442,-89.5222,TRUE,,MS,, ,396,396,,,terminal,39428,,,,,0
355,Collinsville,Collinsville,,,,,,36.363435,-95.819656,TRUE,,OK,,1700 South Union,235,235,,,terminal,74021,,,,,T-73-OK-2621
356,Colorado Springs,Colorado Springs,danny.mccrory@nustarenergy.com,7193910945,Danny McCrory,7193910942,Terminal Contact,38.780795,-104.677799,TRUE,,CO,324000,7810 Drennan Road,6,6,,4,terminal,80925,both,none,both,none,T-84-CO-4108
357,Colton,Bloomington,,,,9098772141,,34.058364,-117.369353,TRUE,,CA,1412637,2359 South Riverside Avenue,4,134,,5,terminal,92316,in,,,,T-33-CA-4757
358,Colton,Rialto,,,,,,34.062526,-117.366362,TRUE,,CA,211000,271 E Slover Avenue,7,7,,5,terminal,92316,,none,,none,T-33-CA-4760
359,Colton,Colton,,,,,,34.024,-117.363,TRUE,,CA,, ,18,18,,,terminal,92324,,,,,0
360,Columbia,Columbia,,(573) 449-1192,,(573) 443-1619,,38.8862,-92.2655,TRUE,,MO,300000,5531 Highway 63 South,2,477,,,terminal,65201,in,,out,,T-43-MO-3708
